AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,meanRR,meanRG,meanRB,StdDevRR,StdDevRG,StdDevRB,skewRR,skewRG,skewRB,kurtosisRR,kurtosisRG,kurtosisRB,entropyRR,entropyRG,entropyRB,meanH,meanS,meanV,StdDevH,StdDevS,StdDevV,skewH,skewS,skewV,kurtosisH,kurtosisS,kurtosisV,entropyH,entropyS,entropyV,meanL,meanA,meanB,StdDevL,StdDevA,StdDevB,skewL,skewA,skewB,kurtosisL,kurtosisA,kurtosisB,entropyL,entropyA,entropyB,meanY,meanCb,meanCr,StdDevY,StdDevCb,StdDevCr,skewY,skewCb,skewCr,kurtosisY,kurtosisCb,kurtosisCr,entropyY,entropyCb,entropyCr,meanXX,meanYY,meanZZ,StdDevXX,StdDevYY,StdDevZZ,skewXX,skewYY,skewZZ,kurtosisXX,kurtosisYY,kurtosisZZ,entropyXX,entropyYY,entropyZZ,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,ALLdaub4H,ALLdaub4S,ALLdaub4V,ALLdaub4L,ALLdaub4a,ALLdaub4b,ALLdaub4Y,ALLdaub4Cb,ALLdaub4Cr,ALLdaub4XX,ALLdaub4YY,ALLdaub4ZZ,CLASS
15054,492.699,202.4211,96.2051,0.8798,138.4462,0.9733,15467,0.5931,2.1041,0.7793,0.684,0.0134,0.0064,0.4678,0.9843,240.7785,242.6642,239.7499,10.1489,10.0696,10.0233,-4.8405,-5.4156,-4.8496,37.6375,42.4109,38.3276,-9593474048,-9757493248,-9503921152,0.2369,0.0126,0.9516,0.1084,0.0065,0.0395,-1.1495,-0.4523,-5.4233,3.755,2.8991,42.4671,2516.5955,24.6582,1287.7174,243.5811,127.0822,129.0063,9.1721,0.5379,0.5964,-5.4429,0.0662,0.3156,43.2679,3.3546,3.8632,-9834384384,-2355809792,-2435229184,223.6208,127.0009,127.143,8.6633,0.5779,0.5807,-5.1666,-0.1239,-0.0233,40.3757,3.4234,2.8014,-8160608256,-2352496896,-2358308352,0.8405,0.8906,0.952,0.0691,0.0726,0.0786,-3.9638,-4.181,-3.737,28.2536,29.7207,27.062,3523.5247,2568.2688,1095.324,120.3838,121.3263,119.869,0.1184,0.0063,0.4758,121.7847,63.541,64.5035,111.8045,63.5003,63.572,0.4202,0.4453,0.4759,Ipsala
7121,311.126,119.6271,76.0894,0.7716,95.2194,0.9866,7218,0.6981,1.5722,0.9244,0.796,0.0168,0.0107,0.6336,0.9961,201.0286,199.7592,214.5176,18.1603,18.1,19.6944,-0.5693,-0.5629,-0.6191,5.5343,5.4824,5.8579,-3084276224,-3042006016,-3556172544,0.6511,0.0757,0.8444,0.1219,0.0227,0.0752,-3.9181,-0.7658,-0.645,16.869,4.2769,6.1791,2433.2717,219.6493,1612.4999,206.2935,130.663,120.8096,16.7874,1.5836,4.2129,-0.7069,-2.0694,2.8167,6.1179,9.1556,12.6481,-3257386240,-1185009920,-998130880,189.3276,134.3282,127.3047,15.5635,3.7381,0.555,-0.59,-2.6957,2.2532,5.6712,11.9584,10.2621,-2700007168,-1260560896,-1118681856,0.5758,0.592,0.7314,0.1113,0.1153,0.1439,0.0693,0.0706,0.1006,3.7223,3.6183,3.8474,2440.6694,2433.5398,2035.2646,100.5136,99.8791,107.2481,0.3254,0.0378,0.4222,103.1464,65.3309,60.4096,94.6633,67.1595,63.6532,0.2879,0.296,0.3656,Karacadag
5639,325.917,148.6563,48.7483,0.9447,84.7337,0.9727,5797,0.7842,3.0495,0.6671,0.57,0.0264,0.0086,0.3249,0.9908,216.1178,216.3034,221.4178,12.6251,12.68,12.9007,-2.8673,-2.9463,-2.8864,18.8587,18.9819,18.7177,-2844016640,-2849442304,-2998593280,0.6456,0.0256,0.8683,0.0909,0.0087,0.0506,-5.8153,0.6349,-2.8905,41.189,5.1196,18.7471,1995.9463,28.9784,1163.0688,220.6177,128.4549,125.4825,11.711,0.5944,1.0948,-3.1044,0.6635,-0.6833,20.2442,2.9138,3.6442,-2972805120,-903620992,-858190784,202.196,130.2442,127.3634,10.8756,0.9325,0.4814,-2.9293,1.1081,0.573,19.0054,5.2127,1.3416,-2456991744,-931653440,-886760256,0.6642,0.6947,0.7893,0.0783,0.082,0.093,-1.8034,-1.8265,-1.8004,12.4809,12.4816,12.3507,1966.6444,1903.4954,1547.7697,107.9969,108.089,110.6473,0.3229,0.0128,0.4339,110.2487,64.2284,62.7411,101.0424,65.1225,63.682,0.3317,0.3469,0.3942,Jasmine
5826,285.627,106.0902,70.9811,0.7432,86.1272,0.9792,5950,0.7302,1.4946,0.8974,0.8118,0.0182,0.0122,0.6591,0.9851,212.0529,209.5913,233.5503,22.1147,22.3636,22.8286,-1.2269,-1.1219,-1.7869,5.3197,4.9544,7.3205,-2845499136,-2775566336,-3507820544,0.683,0.1029,0.9159,0.0141,0.0291,0.0895,-39.127,-0.1408,-1.7869,1888.8577,2.1773,7.3204,2070.6826,288.2781,733.0499,216.0391,132.3821,116.4452,20.554,1.3225,3.2035,-1.2949,-0.3912,0.3655,5.6615,2.9746,2.4555,-2956963584,-997795648,-752398336,198.9825,138.0498,127.1495,19.1196,2.7571,0.3571,-1.2328,-0.4147,1.9772,5.3389,2.7014,4.9516,-2470766080,-1094798976,-912768512,0.6591,0.6687,0.88,0.1389,0.1445,0.1737,-0.7758,-0.6754,-1.1473,3.4373,3.2034,4.3907,1882.7313,1845.511,704.2418,105.9525,104.7217,116.6958,0.3415,0.0514,0.4576,107.9518,66.1912,58.225,99.4274,69.0228,63.5757,0.3291,0.3339,0.4395,Karacadag
6071,287.994,109.6607,71.2475,0.7602,87.9195,0.9881,6144,0.7194,1.5392,0.9198,0.8017,0.0181,0.0117,0.6428,0.9894,207.9913,208.5955,225.4983,15.856,15.903,17.1795,-1.6095,-1.6967,-2.1155,10.6805,10.8276,11.8486,-2824338432,-2842307584,-3369914112,0.6614,0.0789,0.8843,0.0145,0.0147,0.0674,1.3416,-1.2951,-2.1161,17.3258,4.714,11.8503,2192.9009,195.0285,1094.8807,214.1754,130.1301,119.4955,14.7873,0.8752,1.734,-1.8893,0.1017,1.3096,11.8339,2.9209,4.5579,-3007226624,-1001082624,-829543168,196.6266,135.5299,126.3335,13.7275,1.614,0.6158,-1.7359,-1.3044,1.1988,10.9653,4.4498,4.2903,-2494635264,-1095092480,-937756544,0.6289,0.6482,0.8138,0.0986,0.1021,0.1261,-0.779,-0.7232,-1.1335,6.7779,6.7222,7.0945,2111.7515,2084.0127,1422.1199,103.9621,104.263,112.7112,0.3307,0.0395,0.442,107.055,65.065,59.7491,98.2836,67.7633,63.1669,0.3143,0.3239,0.4066,Karacadag
8319,449.409,211.4745,50.867,0.9706,102.9178,0.9696,8580,0.4745,4.1574,0.5176,0.4867,0.0254,0.0061,0.2368,0.9847,217.2256,216.7495,238.5537,18.5981,18.7299,18.3653,-1.3649,-1.3154,-2.7854,7.7027,7.4894,12.8304,-4263895552,-4244235776,-5222217216,0.6693,0.0929,0.9355,0.0297,0.0295,0.072,-12.3808,-0.6432,-2.785,284.2044,2.8071,12.8286,2980.6003,355.5948,853.9045,222.0739,131.2761,117.2653,17.0644,1.4157,3.6301,-1.5712,-0.4614,0.6359,8.5538,2.8503,2.7046,-4466572288,-1398679680,-1091438336,204.4178,137.3943,126.4895,15.8765,3.1223,0.7487,-1.5312,-0.7017,0.9349,8.2118,2.8752,3.1908,-3727238912,-1547204352,-1288515200,0.6965,0.7124,0.9208,0.1187,0.1256,0.1401,-0.915,-0.6918,-1.9995,5.4623,4.9618,8.4401,2668.5808,2573.678,741.3067,108.6619,108.4225,119.3037,0.3346,0.0464,0.4679,111.0794,65.6372,58.6451,102.2467,68.688,63.2472,0.3485,0.3565,0.4606,Basmati
5145,325.695,148.7357,45.421,0.9522,80.9371,0.9742,5281,0.4331,3.2746,0.6095,0.5442,0.0289,0.0088,0.2961,0.9697,216.1557,217.8451,226.6649,12.7729,12.7043,12.9253,-1.401,-1.6974,-2.1025,11.5321,12.2973,13.5513,-2596175104,-2640417536,-2879046656,0.6415,0.0471,0.8889,0.0361,0.0106,0.0507,-6.1235,-1.2182,-2.1019,119.2524,5.2271,13.5493,1868.1224,71.7369,922.3002,221.9413,128.4515,123.3013,11.6335,0.7285,1.0448,-1.8295,1.5021,1.0536,13.1816,5.692,7.5326,-2747851264,-824424000,-753276288,203.4896,131.8807,126.5139,10.919,0.9492,0.7163,-1.6699,-0.4383,0.8575,12.2845,6.9429,2.7045,-2273241600,-873767040,-797236224,0.6755,0.7056,0.8282,0.0834,0.0872,0.0991,-0.7447,-0.7481,-1.1717,8.1068,8.155,8.6081,1765.9154,1699.7653,1203.7675,108.0209,108.8679,113.2755,0.3209,0.0236,0.4442,110.9168,64.2243,61.6509,101.6972,65.9393,63.2563,0.3374,0.3525,0.4137,Jasmine
6471,300.582,116.1698,71.149,0.7905,90.7697,0.9842,6575,0.6878,1.6328,0.9,0.7814,0.018,0.011,0.6105,0.9968,190.0314,187.368,210.2683,13.4272,13.2073,16.3776,-2.9855,-2.934,-2.6828,16.5585,16.5628,13.1564,-2467886848,-2392679168,-3083853568,0.6845,0.1079,0.8246,0.024,0.0306,0.0642,-21.7152,-0.486,-2.6813,556.201,2.6808,13.1471,2292.9934,344.9374,1631.6475,195.6957,132.3066,116.9104,12.7205,1.4775,3.4284,-3.1425,-0.3173,0.4171,17.5634,3.0271,2.7095,-2629292288,-1106905600,-843206400,179.8382,137.567,127.384,11.5873,2.9724,0.487,-3.0128,-0.4076,0.485,16.5761,2.9481,1.2572,-2184728320,-1206763008,-1017960960,0.5113,0.5168,0.6895,0.0705,0.0709,0.1029,-2.0995,-1.9998,-1.9642,11.751,11.9122,9.4893,2224.0801,2234.6135,2149.6189,94.9856,93.654,105.093,0.3422,0.0539,0.4121,97.8175,66.1524,58.4596,89.8915,68.7786,63.6927,0.2555,0.2583,0.3445,Karacadag
8563,341.36,132.0174,82.9675,0.7778,104.4162,0.9872,8674,0.7602,1.5912,0.9234,0.7909,0.0154,0.0097,0.6256,0.9954,218.5493,218.8712,229.1001,28.5082,28.9458,25.5162,-0.3859,-0.3502,-0.7696,2.3064,2.3016,3.1222,-4502154752,-4519345664,-4961660416,0.6052,0.0532,0.9002,0.1327,0.0333,0.0995,-2.3198,0.0011,-0.7603,8.6345,1.9249,3.1043,2917.7827,170.8114,1228.0406,222.9974,129.395,122.8276,26.0431,1.5397,4.1503,-0.4292,-0.1132,0.4904,2.4908,2.6182,2.865,-4684937728,-1394644992,-1244841856,204.9131,132.5157,127.0114,24.3462,3.6458,0.8285,-0.3998,-0.4853,0.6885,2.3633,2.8458,4.7627,-3896583168,-1471077376,-1338427520,0.7017,0.7303,0.8594,0.1898,0.2034,0.2059,-0.1758,-0.12,-0.4327,1.7638,1.7438,1.9892,2297.905,2047.354,970.4014,109.2566,109.416,114.5274,0.3023,0.0266,0.45,111.4836,64.6972,61.4151,102.4383,66.2548,63.507,0.3507,0.365,0.4295,Karacadag
7322,321.653,125.0831,75.1349,0.7995,96.5539,0.9824,7453,0.7547,1.6648,0.8893,0.7719,0.0171,0.0103,0.5959,0.992,205.0548,209.4112,228.4555,15.1695,15.6341,16.8736,-2.1566,-2.3685,-2.6154,13.2471,14.0396,14.9455,-3300556544,-3456281088,-4179758080,0.6366,0.1025,0.8959,0.0147,0.0155,0.0662,1.2635,-1.3322,-2.6144,7.0599,5.993,14.9428,2676.7781,353.6345,1207.5433,214.2965,129.1575,118.0126,14.4837,0.8862,1.6113,-2.5365,0.6508,1.5162,15.2384,4.1739,6.6144,-3630427648,-1187555840,-973224704,196.5686,137.1698,124.4825,13.3789,1.5184,0.9989,-2.3508,-1.9392,1.2546,14.0222,6.9849,4.8471,-3005782784,-1356183808,-1094801280,0.6265,0.6493,0.8353,0.0931,0.0969,0.123,-1.283,-1.2797,-1.5396,8.2732,8.227,8.9407,2567.4463,2530.8787,1567.932,102.4872,104.6625,114.1878,0.3183,0.0513,0.4478,107.1071,64.5792,59.0052,98.2487,68.5851,62.2428,0.313,0.3244,0.4174,Karacadag
5337,327.087,149.6667,45.6687,0.9523,82.4335,0.9764,5466,0.4925,3.2772,0.6269,0.5508,0.028,0.0086,0.3034,0.9942,198.6695,200.4064,211.7583,11.5546,11.667,12.3715,-2.1886,-2.3413,-2.656,15.0066,15.358,16.0115,-2238968320,-2282048256,-2574429440,0.6432,0.0624,0.8304,0.0377,0.0106,0.0485,-12.9177,-1.8202,-2.6555,222.1206,9.2384,16.0099,1938.4241,116.8343,1336.1973,206.1973,128.9633,122.2337,10.8989,0.6448,1.0842,-2.5076,1.0741,1.2662,16.4308,7.9982,8.7737,-2426979584,-862715456,-766534080,188.7774,133.4975,126.2067,10.0309,1.1249,0.5884,-2.3535,-1.752,1.8394,15.4568,6.8713,6.4376,-2000640128,-931075328,-822551168,0.5634,0.5862,0.7077,0.0672,0.0701,0.0841,-1.3475,-1.3248,-1.6866,10.6827,10.6397,10.934,1902.65,1911.9679,1767.5133,99.3068,100.1731,105.8474,0.3217,0.0312,0.4151,103.0698,64.4827,61.1189,94.363,66.748,63.1039,0.2816,0.2929,0.3537,Jasmine
7537,450.36,218.7558,44.8047,0.9788,97.9613,0.9752,7729,0.4486,4.8824,0.467,0.4478,0.029,0.0059,0.2005,0.9791,219.3176,220.4818,234.8024,16.1361,16.0366,15.6637,-1.2649,-1.4152,-2.7099,8.8856,9.4495,14.543,-3935367424,-3980524544,-4562044928,0.6498,0.0672,0.9209,0.0632,0.0241,0.0613,-7.3364,-0.525,-2.7131,67.4129,2.6174,14.5775,2699.5298,195.1246,976.4144,224.6915,129.4847,120.7062,14.6056,0.9309,2.7767,-1.6249,0.0673,0.7723,10.4864,3.0346,3.2889,-4142877184,-1229275264,-1053488768,206.4377,134.469,126.3057,13.6621,2.5282,0.9121,-1.5378,-0.7279,0.238,9.9238,3.092,3.4399,-3443106560,-1336557184,-1163678976,0.7052,0.7309,0.8933,0.1049,0.1109,0.1207,-0.7581,-0.6207,-1.7365,6.3937,6.0566,9.1252,2436.1257,2312.6335,1073.3267,109.5668,110.1457,117.2965,0.3248,0.0336,0.4601,112.258,64.7433,60.359,103.1368,67.2305,63.154,0.3521,0.3649,0.446,Basmati
6351,293.791,112.0503,72.8222,0.76,89.9241,0.9845,6451,0.7065,1.5387,0.9246,0.8025,0.0176,0.0115,0.6441,0.991,203.2225,203.9279,226.0729,16.5703,16.6665,19.5813,-1.8545,-1.9023,-2.0705,10.0306,10.2945,10.0932,-2811364864,-2832862976,-3552518400,0.6478,0.1032,0.8874,0.0828,0.0259,0.0753,-5.3671,-1.2527,-2.076,31.3384,4.9555,10.3053,2247.3723,315.0836,1099.9181,210.2187,131.0553,116.8474,15.5963,1.3082,3.7732,-2.0906,-1.694,2.0691,11.268,7.1706,8.4461,-3023028992,-1063818048,-826787136,193.1376,137.6397,126.0858,14.444,3.2442,0.7756,-1.9508,-2.1383,0.0451,10.4364,8.7586,4.7019,-2511638784,-1185899904,-976784640,0.6059,0.6197,0.8154,0.0998,0.1024,0.1398,-1.106,-1.0503,-1.2456,6.5181,6.4355,6.3724,2220.0576,2208.4778,1424.5979,101.5729,101.9263,112.9965,0.3238,0.0516,0.4436,105.0713,65.5273,58.4246,96.5334,68.8178,63.0429,0.3028,0.3097,0.4076,Karacadag
6245,290.772,109.5924,73.0873,0.7451,89.1705,0.9844,6344,0.7345,1.4995,0.9282,0.8137,0.0175,0.0117,0.662,0.9927,202.0732,201.1356,218.6821,18.5954,19.0658,18.8531,-1.1753,-1.0226,-2.1394,7.6691,7.0574,11.3171,-2736679168,-2710758144,-3248261888,0.6569,0.0842,0.8588,0.0928,0.027,0.073,-5.0319,-0.798,-2.1671,28.226,2.6906,11.567,2182.3608,228.9677,1316.9633,207.6335,130.8831,119.249,17.5574,1.468,3.7633,-1.2955,-1.2162,1.7629,8.2043,4.1307,7.3101,-2899277824,-1043070528,-850314304,190.6913,135.4348,126.9457,16.0998,3.1981,0.6461,-1.2162,-1.8696,0.6891,7.7819,7.7937,9.3193,-2406445056,-1125345408,-974980352,0.5875,0.6025,0.7604,0.1104,0.1172,0.1318,-0.4507,-0.2866,-1.0812,4.9014,4.514,6.3981,2152.6006,2132.9329,1730.3502,101.0348,100.5684,109.3313,0.3283,0.042,0.4294,103.8138,65.4383,59.6287,95.3454,67.712,63.4739,0.2938,0.3013,0.3802,Karacadag
14256,492.24,205.0317,89.9709,0.8986,134.7268,0.9673,14738,0.682,2.2789,0.7394,0.6571,0.0144,0.0063,0.4318,0.984,218.4601,218.9128,215.3262,11.7242,11.6832,12.0669,-2.1215,-2.2646,-1.6813,18.3559,19.0916,15.9771,-7356531200,-7389581824,-7130206208,0.1759,0.0171,0.8591,0.0793,0.0145,0.0457,0.8906,1.5471,-2.2635,17.8404,5.0129,19.0788,1586.6542,47.8816,3118.3762,222.4341,127.5186,129.6592,10.7227,0.5887,1.4596,-2.4246,-0.5464,1.5939,20.1709,2.5989,4.8953,-7646731776,-2247878656,-2332283904,203.523,126.4854,127.9693,10.0506,1.2411,0.669,-2.161,-1.718,1.4126,18.6496,5.7265,7.6373,-6297519104,-2208106496,-2265461504,0.6695,0.7081,0.7493,0.0757,0.0795,0.0885,-0.7448,-0.8332,-0.4314,12.6493,12.8621,11.5081,4955.335,4734.6831,4356.6143,109.2179,109.4451,107.65,0.088,0.0086,0.4295,111.2073,63.7587,64.8303,101.7529,63.2419,63.9843,0.3346,0.354,0.3745,Ipsala
11217,433.642,175.5699,82.5034,0.8827,119.507,0.9597,11688,0.5935,2.128,0.7496,0.6807,0.0157,0.0074,0.4633,0.986,240.5539,241.3396,233.0087,11.3698,11.6688,14.6315,-4.0801,-3.9863,-2.5258,25.6392,24.4538,12.0785,-7137839616,-7189749760,-6672569344,0.1883,0.0359,0.9476,0.0655,0.0345,0.0451,1.4584,3.5897,-4.0729,25.6965,19.9687,25.2993,1346.0389,129.6249,1021.9768,242.2799,126.8204,131.986,10.5803,0.7698,3.7407,-4.037,-1.0871,3.2317,25.1891,7.0986,17.5949,-7247112192,-1747429376,-1910204928,222.254,124.5391,128.1516,10.0557,3.3471,1.2382,-3.8221,-3.4462,2.5747,23.2749,18.8942,12.7579,-6003863552,-1680312704,-1788288896,0.827,0.8793,0.9014,0.081,0.085,0.1098,-2.994,-3.1586,-2.0164,16.4114,17.4267,9.2592,2738.7192,2028.3011,1540.5077,120.24,120.6344,116.4757,0.094,0.0179,0.4736,121.1078,63.4099,65.9899,111.0973,62.272,64.0743,0.4133,0.4394,0.4505,Ipsala
15362,487.863,197.8664,100.0688,0.8627,139.8553,0.9793,15687,0.6182,1.9773,0.8111,0.7068,0.0129,0.0065,0.4996,0.9878,237.0616,234.1241,228.9584,14.9138,16.2245,17.893,-1.4094,-1.04,-0.7479,7.1881,5.4484,4.099,-9489181696,-9244282880,-8819307520,0.139,0.035,0.9298,0.117,0.0297,0.0585,5.6992,1.7047,-1.4036,38.3623,6.3252,7.1571,1036.6118,168.8273,1786.8574,236.7026,128.4266,130.9626,14.3676,1.0287,2.1615,-1.1573,1.9123,1.3687,6.079,7.7045,5.1509,-9454625792,-2460623872,-2569769728,217.3434,125.2519,129.752,13.6809,2.0016,1.8155,-1.0785,-1.427,1.6024,5.681,5.1189,6.0586,-7849809408,-2328990720,-2517423104,0.7908,0.8316,0.8664,0.1144,0.1219,0.1438,-0.667,-0.6455,-0.4071,3.8834,3.8079,3.0438,4017.2117,3335.4114,2465.1504,118.4824,117.0157,114.4318,0.0693,0.0175,0.4647,118.3079,64.2124,65.4811,108.6314,62.6255,64.8758,0.3951,0.4155,0.4329,Ipsala
16239,511.708,212.2871,98.8609,0.8849,143.792,0.9778,16608,0.7472,2.1473,0.7793,0.6773,0.0131,0.0061,0.4588,0.9852,239.3931,241.5036,233.5231,8.8823,8.5682,9.5293,-3.803,-4.8056,-2.2985,35.0546,44.4933,21.4936,-10214053888,-10410021888,-9678836736,0.2022,0.0331,0.9471,0.0487,0.0146,0.0336,-2.3425,0.235,-4.8147,11.8107,3.4504,44.5492,2153.0571,134.8446,1533.3982,242.2216,126.3854,131.6627,7.8306,0.8554,1.6175,-4.6757,0.1145,0.2701,43.9838,2.3808,3.6293,-10474872832,-2510699264,-2748161024,222.1051,124.7744,127.4974,7.4839,1.5465,0.6152,-4.2157,-0.3754,-0.7735,38.9779,2.9265,2.6662,-8669179904,-2440958464,-2559627264,0.8228,0.8771,0.9025,0.0625,0.0646,0.0764,-2.5249,-3.0001,-1.3915,22.1541,25.6907,13.916,4132.4697,3103.072,2457.7139,119.7014,120.7548,116.7675,0.1011,0.0165,0.4735,121.113,63.1941,65.8304,111.0574,62.3882,63.7491,0.4114,0.4385,0.4513,Ipsala
6390,296.148,109.6457,74.7912,0.7312,90.1998,0.9832,6499,0.7235,1.466,0.9156,0.8226,0.0172,0.0117,0.6767,0.9921,214.6944,216.1696,234.8365,29.3849,30.1205,24.8737,-0.634,-0.6416,-1.7143,3.0778,3.0401,6.0789,-3238292992,-3289891072,-3901873920,0.6308,0.0894,0.9212,0.0713,0.0471,0.0977,-3.0235,-0.4497,-1.7081,14.1491,1.895,6.054,2284.3323,276.6234,725.272,220.7698,130.2166,118.4765,27.0797,1.8895,5.475,-0.7745,-0.2933,0.4365,3.4061,1.9628,1.9158,-3426088192,-1055457088,-858936320,203.1008,136.3714,125.8856,25.0199,4.752,1.1057,-0.7492,-0.4506,0.0573,3.2899,1.9625,2.6133,-2855465216,-1170096000,-979392768,0.6921,0.7148,0.8989,0.1857,0.2014,0.195,-0.4179,-0.3019,-1.1533,2.3735,2.2145,3.7797,1778.3973,1612.7745,473.2033,107.3659,108.1018,117.4249,0.3155,0.0446,0.4606,110.4012,65.1066,59.2438,101.5647,68.1824,62.945,0.3462,0.3575,0.4495,Karacadag
16484,502.216,203.2449,104.3246,0.8582,144.8726,0.9769,16874,0.6607,1.9482,0.8213,0.7128,0.0123,0.0063,0.5081,0.9898,235.7061,237.2798,230.8725,8.5969,8.4985,8.8924,-3.7568,-4.3544,-2.9593,37.617,42.391,29.4065,-10022199296,-10168211456,-9580779520,0.2088,0.0272,0.9307,0.0675,0.0116,0.0333,6.1412,1.3478,-4.3252,70.5671,7.5385,42.0542,2208.3718,96.8467,2001.8877,238.5813,126.7464,130.8956,7.7291,0.6501,1.391,-4.3928,0.1979,1.3818,43.8805,3.1588,6.77,-10287330304,-2564605952,-2753772288,218.7888,125.4176,127.6603,7.3339,1.1871,0.612,-4.0419,-1.3985,0.354,39.7587,6.8979,2.626,-8515256320,-2505855488,-2605573120,0.7942,0.8444,0.8777,0.0597,0.0626,0.0701,-2.3345,-2.595,-1.701,23.1696,24.7327,18.4404,4650.7822,3814.2349,3100.8372,117.8275,118.6147,115.4102,0.1044,0.0136,0.4652,119.2664,63.3729,65.4483,109.3726,62.7089,63.8303,0.3969,0.422,0.4387,Ipsala
14813,488.074,200.2418,95.346,0.8794,137.3335,0.9754,15186,0.645,2.1002,0.7814,0.6858,0.0135,0.0064,0.4704,0.9879,238.0842,241.5361,238.8584,10.1114,9.7258,9.43,-3.2904,-4.5126,-4.3779,27.3729,37.6226,38.0125,-9211269120,-9503004672,-9273870336,0.3275,0.0172,0.9472,0.1448,0.0078,0.0381,-0.9014,-0.6734,-4.5073,3.5506,3.6924,37.5709,3452.2654,40.6478,1381.7067,242.2685,126.7222,128.7325,8.8544,0.7488,0.8803,-4.4724,0.0509,1.0392,38.0512,2.6617,3.8128,-9562567680,-2303683840,-2385117184,222.2863,127.2869,126.5491,8.3738,0.8376,0.8229,-4.1708,-0.9049,0.6268,34.8962,3.491,2.8441,-7924851712,-2326420992,-2296768512,0.8266,0.8786,0.9432,0.0688,0.0721,0.0756,-2.6896,-2.9677,-3.014,20.6648,22.3459,23.9995,3683.3958,2764.467,1312.8506,119.0132,120.7389,119.3998,0.1635,0.0086,0.4735,121.108,63.3611,64.3663,111.119,63.6434,63.2744,0.4131,0.4391,0.4714,Ipsala
7786,347.508,140.7633,71.2745,0.8623,99.5663,0.9792,7951,0.6044,1.9749,0.8102,0.7073,0.0181,0.0092,0.5003,0.9881,210.7114,214.5461,225.698,18.9992,19.5901,19.7931,-1.4792,-1.4895,-1.5855,6.211,6.2181,6.4827,-3737477376,-3888790016,-4340573184,0.6241,0.0666,0.8851,0.0191,0.0148,0.0776,0.5651,0.7273,-1.5852,5.7019,4.2378,6.4821,2853.5735,191.3509,1364.599,218.5882,128.1604,121.8976,17.95,0.7671,1.5344,-1.5835,0.9348,-0.7704,6.6991,6.0989,4.5065,-4042611712,-1241389824,-1111614592,200.3775,133.3436,125.3423,16.6641,1.3905,0.8377,-1.5044,0.8985,0.18,6.2712,4.7109,3.3635,-3343066880,-1354937216,-1181969792,0.6541,0.6846,0.8229,0.1204,0.1272,0.1484,-1.0132,-0.9966,-1.0889,4.0431,3.9953,4.224,2602.7197,2502.4553,1634.952,105.3076,107.2258,112.7967,0.312,0.0333,0.4423,109.2495,64.0782,60.951,100.1479,66.6698,62.6697,0.3268,0.3421,0.4111,Arborio
6891,403.792,190.1336,46.7761,0.9693,93.6691,0.9806,7027,0.3651,4.0648,0.5311,0.4926,0.0276,0.0068,0.2427,0.9865,221.3711,220.6897,230.2899,16.1202,16.1441,14.7363,-1.1049,-1.0674,-2.2579,7.7295,7.5912,13.2588,-3671590144,-3647171584,-3996257280,0.6513,0.0423,0.9031,0.1376,0.0211,0.0578,-4.3695,-0.2226,-2.2562,20.7786,2.1623,13.2542,2347.7344,88.9072,1083.6866,224.9991,129.4621,123.2757,14.5872,0.9126,2.3921,-1.2751,0.1404,0.2831,8.5713,2.3499,2.1656,-3799044352,-1123477376,-1008848832,206.6492,132.0367,127.4549,13.666,2.1067,0.5408,-1.2062,-0.1757,-0.3135,8.1762,2.0742,2.7386,-3155051520,-1173653632,-1085368448,0.7055,0.7327,0.8594,0.1061,0.1131,0.1152,-0.528,-0.4124,-1.2273,5.4693,5.1147,7.9036,2220.4243,2097.6558,1308.9501,110.6668,110.3264,115.1263,0.3255,0.0212,0.4515,112.4823,64.73,61.6378,103.3083,66.0188,63.7272,0.3526,0.3662,0.4296,Basmati
6364,303.244,116.2238,70.5711,0.7945,90.0161,0.975,6527,0.6997,1.6469,0.8697,0.7745,0.0183,0.0111,0.5999,0.9879,211.7043,209.6277,230.0624,20.6156,20.5902,22.1443,-1.1715,-1.1317,-1.3944,5.7027,5.5624,6.3777,-3091724032,-3026437888,-3706670848,0.6837,0.0888,0.9022,0.0061,0.0154,0.0868,2.9104,-0.2024,-1.3947,59.8084,5.2433,6.3782,2261.7686,245.9056,936.9829,215.789,131.7725,118.1279,19.0795,0.764,1.8811,-1.2692,-0.5524,0.6108,6.1996,5.6653,5.6122,-3216879616,-1078808192,-847791936,198.5655,136.5756,127.2297,17.8359,1.5956,0.4226,-1.1715,-0.8887,1.3162,5.6906,6.8728,2.8295,-2682644224,-1167543424,-998450560,0.652,0.6649,0.8531,0.1316,0.1351,0.1695,-0.6323,-0.5917,-0.7762,3.4061,3.334,3.664,2090.6958,2055.323,1005.9136,105.8165,104.7786,114.9918,0.3419,0.0444,0.4509,107.8641,65.8849,59.0652,99.2517,68.2873,63.616,0.3257,0.3322,0.4262,Karacadag
